Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;MG;POUSO ALEGRE;MAGLIONI RIBEIRO & CIA LTDA; 21.414.958/0009-56;AVENIDA VICENTE SIMOES;66;;CENTRO;37550-001;GLP;27/12/2023;89;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;PATOS DE MINAS;FOCOGAZ LTDA; 21.789.599/0001-64;AVENIDA   JOAO CYRINO;429;;NOSSA SENHORA DE FATIMA;38701-538;GLP;27/12/2023;80;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;SAO SEBASTIAO DO PARAISO;COMERCIAL HAWAI DE GÁS E ÁGUA MINERAL LTDA ME; 22.033.898/0001-37;AVENIDA RUY BARBOSA;163;;SÃO JUDAS TADEU;37950-000;GLP;28/12/2023;85;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;BOM DESPACHO;TRANSPORTES E COMÉRCIO  PADRE LIBÉRIO LTDA; 22.171.169/0001-47;AVENIDA GUSTAVO LOPES CANÇADO;650;;SAO JOSE;35600-000;GLP;28/12/2023;115;;R$ / 13 kg;ULTRAGAZ
SE;MG;MURIAE;A MURILAR LTDA; 22.780.944/0001-61;RUA BENEDITO VALADARES;331;;BARRA;36884-084;GLP;29/12/2023;113;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;PA;BRAGANCA;LUIZ OTAVIO OLIVEIRA M. VIEIRA; 22.977.847/0001-63;AVENIDA PROLIDORIO COELHO;S/N;;TAIRA;68600-000;GLP;27/12/2023;113;;R$ / 13 kg;LIQUIGÁS
SE;MG;CARATINGA;GIL GAS LTDA; 23.151.319/0001-13;AVENIDA JOAO CAETANO NASCIMENTO;803;;LIMOEIRO;35300-104;GLP;26/12/2023;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;JANAUBA;SUPERMERCADO ASA BRANCA LIMITADA; 25.606.385/0001-66;AVENIDA MANOEL ATAYDE;2548;;SANTO ANTONIO;39440-000;GLP;28/12/2023;105;;R$ / 13 kg;ULTRAGAZ
SE;MG;BETIM;GLOBO GÁS BETIM LTDA; 25.750.670/0001-56;RUA LEOZINO DE OLIVEIRA;633;;FILADELFIA;32650-180;GLP;27/12/2023;99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;SETE LAGOAS;M.G. MARTINS COMERCIO LTDA; 25.983.222/0001-00;RUA OLAVO BILAC;519;;PIEDADE;35700-214;GLP;27/12/2023;110;;R$ / 13 kg;BRANCA
SE;MG;ARAGUARI;INTER GAZ LTDA; 26.319.285/0001-11;AVENIDA MINAS GERAIS;100;;CENTRO;38440-042;GLP;27/12/2023;95;;R$ / 13 kg;BRANCA
N;TO;PORTO NACIONAL;OSMARINA CRUZ CABRAL ME; 26.889.634/0003-00;AV. ASSOCIAÇÃO RURAL QD.R LT.31;2172;;SETOR AEROPORTO;77500-000;GLP;28/12/2023;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;NOVA FRIBURGO;DI GAS COMERCIO DE GAS LTDA; 27.107.911/0001-79;RUA MOISES AMELIO;108;;CENTRO;28613-000;GLP;26/12/2023;89;;R$ / 13 kg;BRANCA
SE;RJ;ITAGUAI;CEFL - COMÉRCIO ELETRO GÁS FUKAMATI LTDA.; 27.195.650/0010-87;AVENIDA PREFEITO ISOLDACKSON CRUZ DE BRITO;1036;QD. 141 - LT 4;ENGENHO;23826-260;GLP;28/12/2023;122,5;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;ANGRA DOS REIS;CEFL - COMÉRCIO ELETRO GÁS FUKAMATI LTDA.; 27.195.650/0011-68;RUA ITATIAIA;S/N;;JAPUIBA;23900-000;GLP;28/12/2023;114,9;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;ITAGUAI;CEFL - COMÉRCIO ELETRO GÁS FUKAMATI LTDA.; 27.195.650/0001-96;AV DEPUTADO OCTAVIO CABRAL;540;;CENTRO;23810-302;GLP;28/12/2023;122,5;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;BARRA DO PIRAI;CEFL - COMÉRCIO ELETRO GÁS FUKAMATI LTDA.; 27.195.650/0004-39;AVENIDA PREFEITO ARTHUR COSTA;1414;;MUQUECA;27115-140;GLP;27/12/2023;95;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;ES;LINHARES;ROSSONI & SPINASSE LTDA; 27.293.158/0001-53;AVENIDA COMENDADOR RAFAEL;1040;;CENTRO;29900-052;GLP;27/12/2023;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;BARRA DO PIRAI;PRIMO TRANSPORTE E COMERCIO DE GAS LTDA; 28.367.225/0001-08;ESTRADA RJ 145;14, 16;;BELVEDERE;27115-140;GLP;27/12/2023;95;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;ARARUAMA;ALAHYSIO PEREIRA DE OLIVEIRA CIA LTDA; 28.526.101/0001-10;AVENIDA NILO PECANHA;1110;;CENTRO;28970-000;GLP;27/12/2023;79,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;SAO JOAO DE MERITI;J. M. S. COMÉRCIO DE GÁS LTDA - ME; 28.596.369/0001-28;AVENIDA AUTOMOVEL CLUBE;673;PARTE;CENTRO;25515-125;GLP;27/12/2023;82,99;;R$ / 13 kg;ULTRAGAZ
SE;RJ;TRES RIOS;REAL COMÉRCIO DE GÁS LTDA.; 28.868.420/0001-03;AVENIDA ZOELLO SOLA;2123;;TRIÂNGULO;25821-080;GLP;27/12/2023;85;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;CABO FRIO;SUPERCOPA COMERCIO DE GAS LTDA; 28.879.286/0001-46;AVENIDA JOAQUIM NOGUEIRA;988;;SAO CRISTOVAO;28909-490;GLP;25/12/2023;84,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;CAMPOS DOS GOYTACAZES;COMERCIO DE GÁS GUARUS LTDA; 29.076.593/0001-51;AVENIDA PROFESSOR DENAIR PEREIRA DE CARVALHO;19;;GUARUS;28080-000;GLP;25/12/2023;69,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;RIO DE JANEIRO;TRANSPORTADORA E COMÉRCIO RIO NORTE LTDA; 29.514.163/0001-74;RUA GUATEMALA;311;GALPÃO;PENHA;21020-170;GLP;27/12/2023;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;ES;LINHARES;S.S.COMERCIO DE GÁS LTDA; 31.765.969/0001-87;RUA BARÃO DE MONJARDIM;355;;NOVO HORIZONTE;29902-150;GLP;27/12/2023;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;RIO BONITO;M H LUCAS COMERCIO DE GAS LTDA; 32.221.020/0001-89;RUA JOSE ALBERTO ABDALLA HELAYEL;S/N;LOTE  08                  QUADRA07;MANGUEIRINHA;28800-000;GLP;26/12/2023;78,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;MARICA;CARLOS ALBERTO GONCALVES ORNELAS; 32.259.707/0001-03;AV ROBERTO SILVEIRA;507;;FLAMENGO;24900-000;GLP;28/12/2023;98;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MT;CACERES;D. N. DE CASTRO - ME; 33.723.107/0001-17;RUA Pe. CASSEMIRO;1080;;CENTRO;78200-000;GLP;27/12/2023;95;;R$ / 13 kg;COPA ENERGIA
CO;MS;PONTA PORA;LUCIA I. V. MAKSOUD - MERCADO; 33.755.075/0001-31;RUA ROBERTO BUENO DA SILVA;357;;BOSQUE DE PONTA PORA;79903-286;GLP;27/12/2023;115;;R$ / 13 kg;BRANCA
NE;RN;NATAL;ANA MARIA DE QUEIROZ ME; 35.645.647/0001-55;AV XAVIER DA SILVEIRA;638;;NOVA DESCOBERTA;59056-700;GLP;26/12/2023;110;;R$ / 13 kg;BRANCA
SE;ES;ARACRUZ;DISTRIBUIDORA DE BEBIDAS BELA VISTA LTDA.; 36.305.670/0001-63;RUA FELISBERTO MODENESI;163;;BELA VISTA;29190-000;GLP;28/12/2023;100;;R$ / 13 kg;LIQUIGÁS
SE;ES;CARIACICA;CASA HUGO COMERCIAL EIRELI; 36.376.440/0001-95;RUA CANADA;593;;JARDIM AMERICA;29140-060;GLP;28/12/2023;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;DUQUE DE CAXIAS;JULIMARE COMÉRCIO DE GÁS LTDA -ME; 36.531.911/0001-92;RUA PADRE ROBERTO SARA;1270;;PARQUE LAFAYETE;25015-310;GLP;27/12/2023;94,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MS;CORUMBA;PANTANEIRA REVENDEDORA. DE GÁS E TRANSPORTE LTDA. - EPP; 36.788.156/0001-26;RUA PORTO CARRERO;1939;;AEROPORTO;79332-090;GLP;27/12/2023;120;;R$ / 13 kg;COPA ENERGIA
CO;MT;SINOP;CENTROGAS DISTRIBUIDORA DE GAS LTDA; 36.942.902/0001-94;AVENIDA DOS TARUMAS;1074;;SETOR RESIDENCIAL SUL;78550-043;GLP;27/12/2023;130;;R$ / 13 kg;FOGAS
CO;GO;GOIANIA;DISTRIBUIDORA DE GAZ EUROPA LTDA.; 37.273.539/0001-24;AVENIDA ITÁLIA;1973;QD. 109 LOTE 25;JARDIM EUROPA;74325-110;GLP;27/12/2023;99,9;;R$ / 13 kg;ULTRAGAZ
CO;GO;GOIANIA;GASMETRO COMÉRCIO E TRANSPORTE DE GÁS LTDA.; 37.286.283/0001-90;RUA ACAI;230;;PARQUE AMAZONIA;74835-430;GLP;27/12/2023;100;;R$ / 13 kg;LIQUIGÁS
CO;MT;VARZEA GRANDE;J. J. CADORE E CIA. LTDA.; 37.449.337/0001-90;AVENIDA FREI COIMBRA;5005;;JD. NOVO HORIZONTE;78145-548;GLP;26/12/2023;120;;R$ / 13 kg;ULTRAGAZ
CO;GO;AGUAS LINDAS DE GOIAS;MENDES GÁS COMERCIO DE GÁS LTDA. - ME; 37.626.231/0001-15;RUA 08 QUADRA 33 B LOTE 02 A;S/N;;PARQUE DA BARRAGEM;72910-000;GLP;26/12/2023;95;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;ARAXA;EDIVALDE JOSE PIMENTA, CPF 272.998.806-87 - ME; 38.592.499/0001-46;AVENIDA JOAO PAULO II;12;A;Centro;38180-000;GLP;26/12/2023;80;;R$ / 13 kg;BRANCA
SE;MG;SABARA;DJAFERGAS LTDA; 38.708.566/0001-45;AVENIDA ALBERT SCHARLE;2135;;PACIENCIA;34535-100;GLP;27/12/2023;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;NOVA IGUACU;I F DE SOUZA COMERCIO E REPRESENTACAO DE GAS LTDA; 39.486.634/0001-31;ESTRADA DE SANTA RITA;892;;CORUMBA;26042-800;GLP;27/12/2023;75;;R$ / 13 kg;BRANCA
SE;RJ;DUQUE DE CAXIAS;MENSAGEIRO DA PAZ COMÉRCIO DE GÁS LTDA.; 40.175.853/0002-60;AV. AUTOMÓVEL CLUB;S/N;QD. 26 LT. 21;SANTA CRUZ DA SERRA;25070-235;GLP;29/12/2023;79,99;;R$ / 13 kg;LIQUIGÁS
SE;RJ;DUQUE DE CAXIAS;JULIANA GÁS DISTRIBUIDORA LTDA ME; 40.375.768/0001-64;RUA SILVA JARDIM;654;;VILA SAO LUIS;25086-141;GLP;27/12/2023;88;;R$ / 13 kg;ULTRAGAZ
SE;RJ;SAO JOAO DE MERITI;ANTONIO COQUITO COMÉRCIO DE GÁS LTDA. - ME; 40.444.259/0001-46;RUA SÃO  GONÇALO;S/N;LT 15 A - QD 22;SÃO JOÃO DE MERITI;25570-060;GLP;27/12/2023;90;;R$ / 13 kg;BRANCA
NE;RN;NATAL;C SILVIA MARTINS ALVES; 40.788.374/0001-38;AVENIDA NASCIMENTO DE CASTRO;210;BLOCO A;DIX-SEPT ROSADO;59054-180;GLP;26/12/2023;100;;R$ / 13 kg;COPA ENERGIA
NE;PE;SERRA TALHADA;BRANDAO GAS LTDA; 41.044.116/0001-00;AVENIDA LUIZ COSME MAGALHAES;128;;SÃO CRISTOVÃO;56912-225;GLP;27/12/2023;100;;R$ / 13 kg;BAHIANA
NE;PE;RECIFE;IRMAOS SIVINI LTDA; 41.094.087/0001-90;AVENIDA BEBERIBE;2431;;FUNDAO;52130-135;GLP;27/12/2023;80;;R$ / 13 kg;MINASGAS
SE;MG;DIVINOPOLIS;REVENDEDORA DE GAS E PRESTADORA DE SERVICOS IRMAOS ENES LTDA; 41.760.380/0001-40;AVENIDA AUTORAMA;151;;CATALAO;35501-221;GLP;26/12/2023;100;;R$ / 13 kg;ULTRAGAZ
SE;MG;OLIVEIRA;J ABUD COMERCIO DE GAS E ACESSORIOS LTDA; 41.803.958/0001-06;RUA CORONEL BENJAMIM GUIMARAES;1541;;DOM BOSCO;35540-000;GLP;27/12/2023;99;;R$ / 13 kg;BRANCA
SE;MG;ARAGUARI;PRISCILLA MARTIN MARRA - ME; 41.928.474/0001-85;AV CEL TEODOLINO PEREIRA DE ARAUJO;1645;;CENTRO;38440-062;GLP;27/12/2023;100;;R$ / 13 kg;LIQUIGÁS
NE;BA;JACOBINA;ANA M. C. NOVAIS & CIA LTDA.; 42.086.272/0001-04;AV.DR.ORLANDO OLIVEIRA PIRES;1446;;CENTRO;44700-000;GLP;26/12/2023;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;UBERLANDIA;AQUIGAS EIRELI; 42.822.791/0001-85;AVENIDA DOUTOR  LAERTE VIEIRA GONCALVES;1136;;SANTA MONICA;38408-176;GLP;26/12/2023;105;;R$ / 13 kg;BRANCA
SE;MG;BOM DESPACHO;TRANSGAS  COMÉRCIO DE GAS LTDA.; 42.899.666/0001-73;RUA BAMBUI;289;;SÃO VICENTE;35600-000;GLP;28/12/2023;115;;R$ / 13 kg;ULTRAGAZ
SE;MG;MURIAE;JUAREZ ANTONIO DA FONSECA; 42.941.468/0001-20;RUA DONA RAIMUNDA;67;;SANTA RITA;36880-164;GLP;29/12/2023;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;UBERABA;FERAGAS LTDA; 42.984.989/0004-08;RUA REINALDO POARETO;572;;CONJUNTO UBERABA I;38073-151;GLP;28/12/2023;105;;R$ / 13 kg;BRANCA
SE;MG;UBERABA;FERAGAS LTDA; 42.984.989/0001-65;RUA ALVINA MORAES LEAL;143;;PARQUE GAMELEIRA;38037-400;GLP;28/12/2023;90;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;UBERABA;FERAGAS LTDA; 42.984.989/0002-46;R. RODOLFO LIRIO;427;;NSA. SRA. ABADIA;38025-500;GLP;28/12/2023;105;;R$ / 13 kg;BRANCA
SE;SP;MONTE ALTO;ANTONIO EDUARDO CHAMACHELI - ME; 43.984.731/0001-21;RUA NELLY BAHDUR CANO;200;;JD. ALVORADA;15910-000;GLP;27/12/2023;95;;R$ / 13 kg;BRANCA
SE;SP;BARRETOS;CASA OLIVEIRA COMERCIO DE GAS LTDA; 45.514.627/0001-07;AVENIDA 45 (NUMERACAO COM ZERO A ESQUERDA);1134;;CELINA;14780-750;GLP;25/12/2023;110;;R$ / 13 kg;BRANCA
SE;SP;ADAMANTINA;L. F. GODOI & CIA. LTDA.; 46.473.120/0001-07;AVENIDA CAP JOSE A DE OLIVEIRA;202;232;CENTRO;17800-000;GLP;26/12/2023;97,95;;R$ / 13 kg;LIQUIGÁS
SE;SP;ADAMANTINA;CARLOS ALBERTO HAGUI & CIA LTDA.; 46.473.187/0001-41;AVENIDA DAS ROSAS;107;;VILA JARDIM;17800-000;GLP;26/12/2023;86,99;;R$ / 13 kg;BRANCA
SE;SP;DRACENA;EUCLIDES LORENSETTI - ME; 46.983.342/0001-70;AVENIDA WASHINGTON LUIZ;275;;CENTRO;17900-000;GLP;28/12/2023;89;;R$ / 13 kg;BRANCA
SE;SP;MOCOCA;VALDIVINO TALIAR & CIA LTDA. - ME.; 49.387.749/0001-22;RUA PARA;381;;VILA SANTA ROSA;13731-220;GLP;27/12/2023;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ITAPIRA;JOSE AMERICO TEIXEIRA ME; 49.916.778/0001-34;RUA GRÉCIA;92;;CUBATÃO;13972-378;GLP;26/12/2023;90;;R$ / 13 kg;BRANCA
SE;SP;ITAPEVA;COFESA-COMÉRCIAL  FERREIRA SANTOS LTDA; 50.052.000/0009-60;RUA RUY BARBOSA, 494;S/N;;CENTRO;18400-385;GLP;27/12/2023;109,98;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO PAULO;WRM GAS LTDA; 50.223.296/0001-88;RUA  FIRMINOPOLIS;149;;JARDIM VISTA ALEGRE;02878-000;GLP;26/12/2023;94,99;;R$ / 13 kg;LIQUIGÁS
SE;SP;BIRIGUI;RONOGAS COMERCIO DE GAS LTDA.; 52.006.384/0001-53;RUA AFONSO PENA;3172;FUNDOS;VILA IZABEL MARIN;16200-267;GLP;27/12/2023;90;;R$ / 13 kg;ULTRAGAZ
SE;SP;DIADEMA;BRASGAS TRANSP. COM. LTDA.; 52.341.641/0001-03;AVENIDA BRASILIA;352;;JARDIM CAMPANARIO;09931-400;GLP;27/12/2023;89,99;;R$ / 13 kg;LIQUIGÁS
SE;SP;PIRASSUNUNGA;SIDNEI PIRES & CIA LTDA; 52.929.767/0001-01;RUA DA CONSTITUICAO;636;;VILA CONSTITUICAO;13632-215;GLP;28/12/2023;105;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;GAZMIM COM. E TRANSP. DE GÁS ENGARRAFADO E COM. E TRANSP. DE ÁGUA MINERAL LTDA; 53.013.595/0001-86;AVENIDA DO CURSINO;2120;;SAUDE;04132-010;GLP;26/12/2023;117,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;INDAIATUBA;COMERCIO DE GAS ROPELI LTDA.; 53.529.178/0001-90;AV FRANCISCO DE PAULA LEITE;S/N;;JARDIM CALIFORNIA;13345-000;GLP;29/12/2023;104,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SANTA BARBARA D'OESTE;ROSSIGAS COMERCIO E TRANSPORTE LTDA; 53.655.213/0002-07;RUA DO ALUMINIO;715;;JARDIM MOLLON;13450-000;GLP;27/12/2023;100;;R$ / 13 kg;BRANCA
SE;SP;SANTA BARBARA D'OESTE;ROSSIGAS COMERCIO E TRANSPORTE LTDA; 53.655.213/0001-18;RUA SAO PAULO;191;;VILA DAINESE;13454-060;GLP;27/12/2023;90;;R$ / 13 kg;LIQUIGÁS
SE;SP;OLIMPIA;DU GAS-COMERCIO DE GAS LTDA; 54.314.737/0001-08;AVENIDA BRASIL;1147;;PATRIMONIO DE SAO JOAO BATISTA;15400-043;GLP;28/12/2023;90;;R$ / 13 kg;ULTRAGAZ
SE;SP;SOROCABA;JOEL GUERREIRO; 54.566.336/0001-45;RUA ATANAZIO SOARES;2932;;CEDRINHO;18075-000;GLP;27/12/2023;113;;R$ / 13 kg;ULTRAGAZ
SE;SP;CATANDUVA;ABAC REVENDEDORA DE GAS LTDA; 56.381.494/0001-56;AVENIDA PALMARES;1410;;JARDIM BELA VISTA;15804-115;GLP;26/12/2023;110;;R$ / 13 kg;ULTRAGAZ
SE;SP;PORTO FERREIRA;RODRIGUES & MAGNANI LTDA; 57.568.651/0001-08;AVENIDA DR ADHEMAR DE BARROS;245;;JD AEROPORTO;13661-270;GLP;28/12/2023;95;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;TAWARA COMERCIO DE GAS LTDA - EPP; 57.876.369/0001-80;RUA IBIRAREMA;87;;BOSQUE DA SAÚDE;04136-000;GLP;26/12/2023;123;;R$ / 13 kg;ULTRAGAZ
SE;SP;MONTE ALTO;NATAL E COSTA GÁS LTDA; 57.991.358/0001-40;AVENIDA ANTONIO INFORCATTI;1120;;JARDIM CANAÃ;15910-000;GLP;27/12/2023;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ITATIBA;DIGABEL DISTRIBUIDORA LTDA; 61.834.784/0001-48;RUA LUCIA PIFFER BAPTISTELLA;25;;LT. VILA RITA;13253-120;GLP;27/12/2023;100;;R$ / 13 kg;BRANCA
NE;BA;TEIXEIRA DE FREITAS;KEMIGAS COMERCIO DE GAS BAHIA LTDA; 63.246.490/0001-20;AVENIDA PANHOSSI;50;;JARDIM LIBERDADE;45994-336;GLP;27/12/2023;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;BRUMADO;LIDERGAS COMERCIO E TRANSPORTES DE GAS LTDA; 63.261.267/0003-14;AVENIDA CENTENARIO;1441;TERRENO;RODOVIARIO;46100-000;GLP;26/12/2023;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;CE;CRATEUS;RESENDE COM E DERIVADOS DE PETROLEO LTDA.; 63.382.014/0001-37;RUA HERMINIO BEZERRA;1,251;;PLANALTO;63700-000;GLP;28/12/2023;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PI;PARNAIBA;PARNAIBA GAS LTDA; 63.520.050/0001-10;AVENIDA  PINHEIRO MACHADO;2585;;PIAUI;64208-335;GLP;27/12/2023;100;;R$ / 13 kg;LIQUIGÁS
NE;PI;PIRIPIRI;PARNAIBA GAS LTDA; 63.520.050/0002-09;AV ADECIO FERREIRA;239;;CENTRO;64260-000;GLP;27/12/2023;115;;R$ / 13 kg;LIQUIGÁS
NE;CE;CRATO;COPERGA - COMERCIAL DE GÁS PEREIRA DE MORAIS LTDA.; 63.560.007/0004-20;AVENIDA PADRE CICERO;2918;KM 03;MURITI;63100-000;GLP;26/12/2023;103;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;MURIAE;LP GAS LTDA; 64.221.427/0001-00;RUA ANTONIO TURETA;219;SALA  02;SAO JOAQUIM;36886-114;GLP;29/12/2023;90;;R$ / 13 kg;BRANCA
SE;SP;MOGI GUACU;LEV GÁS COMÉRCIO DE GÁS MOGI GUAÇU LTDA.; 65.022.824/0001-08;RUA AVELINO DE MORAES;416;;JARDIM NOVO I;13847-176;GLP;26/12/2023;90;;R$ / 13 kg;ULTRAGAZ
SE;MG;PARA DE MINAS;MARCIA E SANDRA COMERCIO E REPRESENTACOES LTDA; 65.327.074/0001-82;RUA DO ACRE;195;;SAO JOSE;35660-106;GLP;27/12/2023;116,9;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;UBERLANDIA;MACIEL GAS LTDA.; 66.299.454/0001-13;RUA OSORIO JOSE DA CUNHA;76;;TIBERY;38405-018;GLP;27/12/2023;90;;R$ / 13 kg;LIQUIGÁS
SE;MG;CONTAGEM;T. TEIXEIRA GÁS LTDA - ME; 66.453.895/0001-28;AV.: CORONEL BENJAMIM GUIMARÃES;700;LOTE;INDUSTRIAL;32235-000;GLP;27/12/2023;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SAO CARLOS;EZEQUIEL CORREA BUENO GAS; 67.861.351/0001-68;RUA HIPÓLITO JOSÉ DA COSTA;745;;VILA SÃO JOSE;13567-270;GLP;26/12/2023;113;;R$ / 13 kg;BRANCA
SE;SP;GUARULHOS;ODILIO LUZ PEREIRA ME; 68.347.251/0001-80;AVENIDA JOSE MIGUEL ACKELL,;1949;;BAIRRO DAS PIMENTAS;07241-040;GLP;28/12/2023;80;;R$ / 13 kg;SERVGÁS
SE;MG;UBERLANDIA;GÁS RELÂMPAGO LTDA; 68.493.543/0001-21;AVENIDA FREDERICO TIBERY;356;;TIBERY;38406-154;GLP;26/12/2023;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;JUIZ DE FORA;TRANSPORTE E COMERCIO  IRMAOS MENDES LTDA; 68.539.584/0001-01;AVENIDA DOUTOR SIMEAO DE FARIA;120;;SANTA CRUZ;36087-450;GLP;27/12/2023;93;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;DUQUE DE CAXIAS;REVENDEDORA DE GAS INEL LTDA ME; 68.621.291/0001-79;RUA PRESIDENTE  KENNEDY;S/N;LT. 06 QD. 10;JARDIM BALNEARIO ANA CLARA;25221-150;GLP;29/12/2023;85;;R$ / 13 kg;BRANCA
SE;RJ;RIO DE JANEIRO;REVENDEDORA DE GÁS VIANA & VIAL LTDA EPP; 68.685.403/0001-55;R VISCONDE DE SANTA CRUZ;115;;ENGENHO NOVO;20950-340;GLP;26/12/2023;95;;R$ / 13 kg;BRANCA
S;PR;APUCARANA;JODICOL COMÉRCIO DE GAS LTDA.; 68.835.255/0001-08;AVENIDA AVIAÇÃO;1080;;JARDIM TRABALHISTA;86807-000;GLP;29/12/2023;90;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ITAPETININGA;COMERCIO DE GAS MARUJO LTDA; 68.964.295/0001-50;AVENIDA WENCESLAU BRAZ;1210;;VILA POPULAR;18213-170;GLP;28/12/2023;109;;R$ / 13 kg;ULTRAGAZ
NE;CE;CRATO;CARIRI GÁS LTDA.; 69.361.806/0001-01;AV. THOMAZ OSTERNE DE ALENCAR;1496;;VILA ALTA;63105-330;GLP;26/12/2023;103;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;CE;LIMOEIRO DO NORTE;LIMOGAS- LIMOEIRO GAS LTDA; 69.699.254/0001-46;PRACA JOSE JERONIMO,;422;;CENTRO;62930-000;GLP;26/12/2023;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;CE;SOBRAL;C. H. NOGUEIRA COMERCIO DE GAS LTDA; 69.701.712/0001-34;RUA TABELIÃO IDEFONSO CAVALCANTI;359;;CENTRO;62050-070;GLP;28/12/2023;109;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;BELO HORIZONTE;DEPOSITO DE GAS MENDES VILELA LTDA; 71.057.400/0001-81;RUA ARQUITETO  MORANDI;103;;BARREIRO;30640-160;GLP;27/12/2023;99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;IPATINGA;CARVALHO E GARDINGO LTDA; 71.118.939/0001-01;RUA CARLOS CHAGAS;885;;CIDADE NOBRE;35162-359;GLP;27/12/2023;103;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;SAO JOAO DEL REI;SANTANA E COELHO LTDA; 71.209.183/0001-06;AVENIDA LEITE DE CASTRO;1680;;FABRICAS;36301-180;GLP;27/12/2023;95;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;CONTAGEM;CARVIGAS LTDA; 71.343.503/0001-08;RUA DAS INDUSTRIAS;821;;NOVO ELDORADO;32341-490;GLP;28/12/2023;115;;R$ / 13 kg;BRANCA
SE;MG;ARAXA;MARINHO CORDEIRO DE REZENDE; 71.389.704/0001-46;AVENIDA WILSON BORGES;430;;SANTO ANTONIO;38182-000;GLP;26/12/2023;88;;R$ / 13 kg;BRANCA
SE;MG;JOAO PINHEIRO;JOCIMAR FARIA DE MELO; 71.442.867/0001-45;RUA ALBERTINO MAIA;289;;ESPLANADA;38770-000;GLP;26/12/2023;110;;R$ / 13 kg;BRANCA
SE;MG;ITUIUTABA;COMERCIAL IPIRANGAZ LTDA; 71.482.673/0001-73;RUA DUILIO PALAZZO;50;;IPIRANGA;38302-076;GLP;26/12/2023;90;;R$ / 13 kg;SUPERGASBRAS ENERGIA
